in:dy_4,in:dx_0,in:dy_0,out:Deflection,out:Mass,out:SE,out:Mass_CSOptim,out:Deflection_CSOptim,out:SE_CSOptim,out:HasFailed_CSOptim,img
-2,-1,-2,0.00196,8551.457509,0.00098,102.808494,0.201087,0.100543,False,dy_4-2_dx_0-1_dy_0-2.png
-1.84,-1,-2,0.001944,8521.894492,0.000972,103.398214,0.195858,0.097929,False,dy_4-1.84_dx_0-1_dy_0-2.png
-1.68,-1,-2,0.001953,8503.712969,0.000977,115.86934,0.188688,0.094344,False,dy_4-1.68_dx_0-1_dy_0-2.png
-1.52,-1,-2,0.00199,8496.745232,0.000995,117.288865,0.188087,0.094043,False,dy_4-1.52_dx_0-1_dy_0-2.png
-1.36,-1,-2,0.00206,8500.924175,0.00103,118.917056,0.190221,0.095111,False,dy_4-1.36_dx_0-1_dy_0-2.png
-1.2,-1,-2,0.002168,8516.290236,0.001084,135.359756,0.189927,0.094963,False,dy_4-1.2_dx_0-1_dy_0-2.png
-1.04,-1,-2,0.002322,8542.987229,0.001161,137.968211,0.19692,0.09846,False,dy_4-1.04_dx_0-1_dy_0-2.png
-0.88,-1,-2,0.002528,8581.247082,0.001264,140.782381,0.206554,0.103277,False,dy_4-0.88_dx_0-1_dy_0-2.png
-0.72,-1,-2,0.002789,8631.363611,0.001394,161.957168,0.211686,0.105843,False,dy_4-0.72_dx_0-1_dy_0-2.png
-0.56,-1,-2,0.003098,8693.656172,0.001549,165.889066,0.223502,0.111751,False,dy_4-0.56_dx_0-1_dy_0-2.png
-0.4,-1,-2,0.003426,8768.425282,0.001713,170.024202,0.234605,0.117303,False,dy_4-0.4_dx_0-1_dy_0-2.png
-0.24,-1,-2,0.003712,8855.904236,0.001856,196.664209,0.23456,0.11728,False,dy_4-0.24_dx_0-1_dy_0-2.png
-0.08,-1,-2,0.003872,8956.212578,0.001936,202.038723,0.236501,0.11825,False,dy_4-0.08_dx_0-1_dy_0-2.png
0.08,-1,-2,0.003843,9069.31836,0.001921,207.608247,0.232124,0.116062,False,dy_40.08_dx_0-1_dy_0-2.png
0.24,-1,-2,0.003631,9195.015502,0.001816,236.103768,0.211924,0.105962,False,dy_40.24_dx_0-1_dy_0-2.png
0.4,-1,-2,0.003308,9332.920051,0.001654,252.262647,0.177866,0.088933,False,dy_40.4_dx_0-1_dy_0-2.png
0.56,-1,-2,0.002956,9482.485349,0.001478,243.513211,0.142053,0.071027,False,dy_40.56_dx_0-1_dy_0-2.png
0.72,-1,-2,0.00263,9643.032321,0.001315,249.890212,0.116823,0.058411,False,dy_40.72_dx_0-1_dy_0-2.png
0.88,-1,-2,0.002355,9813.788633,0.001177,230.48516,0.100413,0.050207,False,dy_40.88_dx_0-1_dy_0-2.png
1.04,-1,-2,0.002134,9993.929978,0.001067,236.698199,0.086533,0.043267,False,dy_41.04_dx_0-1_dy_0-2.png
1.2,-1,-2,0.001962,10182.617912,0.000981,243.206007,0.076564,0.038282,False,dy_41.2_dx_0-1_dy_0-2.png
1.36,-1,-2,0.00183,10379.030762,0.000915,249.980246,0.069359,0.03468,False,dy_41.36_dx_0-1_dy_0-2.png
1.52,-1,-2,0.001729,10582.386245,0.000865,256.993935,0.064119,0.03206,False,dy_41.52_dx_0-1_dy_0-2.png
1.68,-1,-2,0.001655,10791.956084,0.000827,264.221956,0.060297,0.030149,False,dy_41.68_dx_0-1_dy_0-2.png
1.84,-1,-2,0.0016,11007.073824,0.0008,271.641323,0.057517,0.028758,False,dy_41.84_dx_0-1_dy_0-2.png
2,-1,-2,0.00156,11227.137457,0.00078,266.915689,0.04865,0.024325,False,dy_42_dx_0-1_dy_0-2.png
-2,-0.92,-2,0.001926,8423.844466,0.000963,100.846528,0.19692,0.09846,False,dy_4-2_dx_0-0.92_dy_0-2.png
-1.84,-0.92,-2,0.001908,8396.333508,0.000954,101.482126,0.191555,0.095777,False,dy_4-1.84_dx_0-0.92_dy_0-2.png
-1.68,-0.92,-2,0.001915,8380.268836,0.000957,113.677044,0.184384,0.092192,False,dy_4-1.68_dx_0-0.92_dy_0-2.png
-1.52,-0.92,-2,0.001949,8375.43525,0.000975,115.156531,0.183805,0.091903,False,dy_4-1.52_dx_0-0.92_dy_0-2.png
-1.36,-0.92,-2,0.002017,8381.728489,0.001008,116.844126,0.185949,0.092974,False,dy_4-1.36_dx_0-0.92_dy_0-2.png
-1.2,-0.92,-2,0.002122,8399.161365,0.001061,118.727623,0.190894,0.095447,False,dy_4-1.2_dx_0-0.92_dy_0-2.png
-1.04,-0.92,-2,0.002271,8427.858258,0.001136,135.702249,0.192729,0.096365,False,dy_4-1.04_dx_0-0.92_dy_0-2.png
-0.88,-0.92,-2,0.002471,8468.03834,0.001235,138.582648,0.202266,0.101133,False,dy_4-0.88_dx_0-0.92_dy_0-2.png
-0.72,-0.92,-2,0.002724,8519.987909,0.001362,159.508345,0.207526,0.103763,False,dy_4-0.72_dx_0-0.92_dy_0-2.png
-0.56,-0.92,-2,0.003023,8584.022746,0.001512,163.512615,0.219268,0.109634,False,dy_4-0.56_dx_0-0.92_dy_0-2.png
-0.4,-0.92,-2,0.003341,8660.442689,0.001671,167.716323,0.230367,0.115183,False,dy_4-0.4_dx_0-0.92_dy_0-2.png
-0.24,-0.92,-2,0.003619,8749.482392,0.00181,194.117996,0.230771,0.115385,False,dy_4-0.24_dx_0-0.92_dy_0-2.png
-0.08,-0.92,-2,0.003778,8851.264141,0.001889,199.565063,0.233039,0.116519,False,dy_4-0.08_dx_0-0.92_dy_0-2.png
0.08,-0.92,-2,0.003758,8965.759622,0.001879,205.203018,0.229135,0.114567,False,dy_40.08_dx_0-0.92_dy_0-2.png
0.24,-0.92,-2,0.003561,9092.766913,0.001781,233.763053,0.209695,0.104847,False,dy_40.24_dx_0-0.92_dy_0-2.png
0.4,-0.92,-2,0.003254,9231.906485,0.001627,249.982747,0.176465,0.088232,False,dy_40.4_dx_0-0.92_dy_0-2.png
0.56,-0.92,-2,0.002916,9382.63618,0.001458,241.543181,0.141223,0.070612,False,dy_40.56_dx_0-0.92_dy_0-2.png
0.72,-0.92,-2,0.0026,9544.281373,0.0013,247.9658,0.11632,0.05816,False,dy_40.72_dx_0-0.92_dy_0-2.png
0.88,-0.92,-2,0.002333,9716.074047,0.001167,228.819817,0.100063,0.050031,False,dy_40.88_dx_0-0.92_dy_0-2.png
1.04,-0.92,-2,0.002118,9897.194023,0.001059,235.066608,0.086299,0.043149,False,dy_41.04_dx_0-0.92_dy_0-2.png
1.2,-0.92,-2,0.001949,10086.806768,0.000974,241.606313,0.076399,0.0382,False,dy_41.2_dx_0-0.92_dy_0-2.png
1.36,-0.92,-2,0.001819,10284.094282,0.00091,248.410719,0.069237,0.034619,False,dy_41.36_dx_0-0.92_dy_0-2.png
1.52,-0.92,-2,0.001721,10488.277716,0.00086,255.452964,0.064026,0.032013,False,dy_41.52_dx_0-0.92_dy_0-2.png
1.68,-0.92,-2,0.001647,10698.631991,0.000824,262.70804,0.060223,0.030112,False,dy_41.68_dx_0-0.92_dy_0-2.png
1.84,-0.92,-2,0.001593,10914.493622,0.000797,270.153064,0.057456,0.028728,False,dy_41.84_dx_0-0.92_dy_0-2.png
2,-0.92,-2,0.001555,11135.263349,0.000777,265.61039,0.048606,0.024303,False,dy_42_dx_0-0.92_dy_0-2.png
-2,-0.84,-2,0.00189,8298.578333,0.000945,98.912978,0.192599,0.0963,False,dy_4-2_dx_0-0.84_dy_0-2.png
-1.84,-0.84,-2,0.00187,8273.231678,0.000935,99.596964,0.187175,0.093587,False,dy_4-1.84_dx_0-0.84_dy_0-2.png
-1.68,-0.84,-2,0.001875,8259.384667,0.000938,100.480392,0.184483,0.092241,False,dy_4-1.68_dx_0-0.84_dy_0-2.png
-1.52,-0.84,-2,0.001909,8256.772188,0.000954,113.064122,0.179593,0.089797,False,dy_4-1.52_dx_0-0.84_dy_0-2.png
-1.36,-0.84,-2,0.001974,8265.252036,0.000987,114.813152,0.181797,0.090899,False,dy_4-1.36_dx_0-0.84_dy_0-2.png
-1.2,-0.84,-2,0.002076,8284.809755,0.001038,116.756349,0.186757,0.093378,False,dy_4-1.2_dx_0-0.84_dy_0-2.png
-1.04,-0.84,-2,0.002222,8315.551361,0.001111,133.487601,0.188758,0.094379,False,dy_4-1.04_dx_0-0.84_dy_0-2.png
-0.88,-0.84,-2,0.002416,8357.684718,0.001208,136.435368,0.198245,0.099123,False,dy_4-0.88_dx_0-0.84_dy_0-2.png
-0.72,-0.84,-2,0.002661,8411.490178,0.001331,139.573757,0.209886,0.104943,False,dy_4-0.72_dx_0-0.84_dy_0-2.png
-0.56,-0.84,-2,0.002952,8477.281516,0.001476,161.197521,0.215389,0.107695,False,dy_4-0.56_dx_0-0.84_dy_0-2.png
-0.4,-0.84,-2,0.003261,8555.359334,0.001631,165.470095,0.226523,0.113262,False,dy_4-0.4_dx_0-0.84_dy_0-2.png
-0.24,-0.84,-2,0.003533,8645.960943,0.001767,191.641878,0.227387,0.113693,False,dy_4-0.24_dx_0-0.84_dy_0-2.png
-0.08,-0.84,-2,0.003692,8749.212498,0.001846,197.161321,0.229983,0.114992,False,dy_4-0.08_dx_0-0.84_dy_0-2.png
0.08,-0.84,-2,0.003679,8865.090282,0.001839,202.867343,0.22653,0.113265,False,dy_40.08_dx_0-0.84_dy_0-2.png
0.24,-0.84,-2,0.003496,8993.397341,0.001748,231.491381,0.207779,0.103889,False,dy_40.24_dx_0-0.84_dy_0-2.png
0.4,-0.84,-2,0.003204,9133.75924,0.001602,247.771264,0.175278,0.087639,False,dy_40.4_dx_0-0.84_dy_0-2.png
0.56,-0.84,-2,0.002879,9285.638877,0.001439,239.632833,0.140521,0.070261,False,dy_40.56_dx_0-0.84_dy_0-2.png
0.72,-0.84,-2,0.002573,9448.366531,0.001287,246.100416,0.115904,0.057952,False,dy_40.72_dx_0-0.84_dy_0-2.png
0.88,-0.84,-2,0.002313,9621.17887,0.001156,227.205696,0.09977,0.049885,False,dy_40.88_dx_0-0.84_dy_0-2.png
1.04,-0.84,-2,0.002102,9803.260143,0.001051,233.485642,0.086107,0.043054,False,dy_41.04_dx_0-0.84_dy_0-2.png
1.2,-0.84,-2,0.001937,9993.779964,0.000968,240.056631,0.076268,0.038134,False,dy_41.2_dx_0-0.84_dy_0-2.png
1.36,-0.84,-2,0.00181,10191.924199,0.000905,246.890586,0.069143,0.034571,False,dy_41.36_dx_0-0.84_dy_0-2.png
1.52,-0.84,-2,0.001713,10396.917589,0.000856,253.960766,0.063955,0.031978,False,dy_41.52_dx_0-0.84_dy_0-2.png
1.68,-0.84,-2,0.001641,10608.038371,0.00082,261.242278,0.060169,0.030085,False,dy_41.68_dx_0-0.84_dy_0-2.png
1.84,-0.84,-2,0.001587,10824.626124,0.000794,268.712346,0.057414,0.028707,False,dy_41.84_dx_0-0.84_dy_0-2.png
2,-0.84,-2,0.00155,11046.08441,0.000775,264.34637,0.048573,0.024287,False,dy_42_dx_0-0.84_dy_0-2.png
-2,-0.76,-2,0.001852,8175.709503,0.000926,97.009047,0.188144,0.094072,False,dy_4-2_dx_0-0.76_dy_0-2.png
-1.84,-0.76,-2,0.001831,8152.646095,0.000915,97.744081,0.182743,0.091371,False,dy_4-1.84_dx_0-0.76_dy_0-2.png
-1.68,-0.76,-2,0.001835,8141.121614,0.000918,98.679434,0.180144,0.090072,False,dy_4-1.68_dx_0-0.76_dy_0-2.png
-1.52,-0.76,-2,0.001867,8140.818875,0.000934,111.013512,0.175475,0.087737,False,dy_4-1.52_dx_0-0.76_dy_0-2.png
-1.36,-0.76,-2,0.001932,8151.557372,0.000966,112.826001,0.177789,0.088894,False,dy_4-1.36_dx_0-0.76_dy_0-2.png
-1.2,-0.76,-2,0.002032,8173.296215,0.001016,114.830479,0.182808,0.091404,False,dy_4-1.2_dx_0-0.76_dy_0-2.png
-1.04,-0.76,-2,0.002174,8206.124572,0.001087,131.326415,0.185022,0.092511,False,dy_4-1.04_dx_0-0.76_dy_0-2.png
-0.88,-0.76,-2,0.002363,8250.24082,0.001181,134.342571,0.194502,0.097251,False,dy_4-0.88_dx_0-0.76_dy_0-2.png
-0.72,-0.76,-2,0.002602,8305.921243,0.001301,137.545628,0.206106,0.103053,False,dy_4-0.72_dx_0-0.76_dy_0-2.png
-0.56,-0.76,-2,0.002885,8373.479382,0.001443,158.94592,0.21187,0.105935,False,dy_4-0.56_dx_0-0.76_dy_0-2.png
-0.4,-0.76,-2,0.003187,8453.218216,0.001593,163.28749,0.223077,0.111538,False,dy_4-0.4_dx_0-0.76_dy_0-2.png
-0.24,-0.76,-2,0.003453,8545.379107,0.001726,167.812526,0.231541,0.115771,False,dy_4-0.24_dx_0-0.76_dy_0-2.png
-0.08,-0.76,-2,0.003612,8650.093278,0.001806,194.829483,0.227333,0.113666,False,dy_4-0.08_dx_0-0.76_dy_0-2.png
0.08,-0.76,-2,0.003606,8767.342603,0.001803,200.603042,0.224309,0.112154,False,dy_40.08_dx_0-0.76_dy_0-2.png
0.24,-0.76,-2,0.003436,8896.935924,0.001718,229.290418,0.206176,0.103088,False,dy_40.24_dx_0-0.76_dy_0-2.png
0.4,-0.76,-2,0.003158,9038.504576,0.001579,245.629724,0.174308,0.087154,False,dy_40.4_dx_0-0.76_dy_0-2.png
0.56,-0.76,-2,0.002845,9191.517062,0.001422,237.783337,0.13995,0.069975,False,dy_40.56_dx_0-0.76_dy_0-2.png
0.72,-0.76,-2,0.002548,9355.309006,0.001274,244.295129,0.115574,0.057787,False,dy_40.72_dx_0-0.76_dy_0-2.png
0.88,-0.76,-2,0.002295,9529.122117,0.001147,225.643599,0.099538,0.049769,False,dy_40.88_dx_0-0.76_dy_0-2.png
1.04,-0.76,-2,0.002088,9712.145352,0.001044,231.956033,0.08596,0.04298,False,dy_41.04_dx_0-0.76_dy_0-2.png
1.2,-0.76,-2,0.001926,9903.5527,0.000963,238.557633,0.07617,0.038085,False,dy_41.2_dx_0-0.76_dy_0-2.png
1.36,-0.76,-2,0.001801,10102.534067,0.0009,245.42046,0.069076,0.034538,False,dy_41.36_dx_0-0.76_dy_0-2.png
1.52,-0.76,-2,0.001706,10308.317919,0.000853,252.517903,0.063909,0.031954,False,dy_41.52_dx_0-0.76_dy_0-2.png
1.68,-0.76,-2,0.001635,10520.185917,0.000817,259.825187,0.060136,0.030068,False,dy_41.68_dx_0-0.76_dy_0-2.png
1.84,-0.76,-2,0.001582,10737.480785,0.000791,267.319643,0.05739,0.028695,False,dy_41.84_dx_0-0.76_dy_0-2.png
2,-0.76,-2,0.001545,10959.608969,0.000773,263.123975,0.048553,0.024276,False,dy_42_dx_0-0.76_dy_0-2.png
-2,-0.68,-2,0.001813,8055.292028,0.000906,95.136072,0.183577,0.091788,False,dy_4-2_dx_0-0.68_dy_0-2.png
-1.84,-0.68,-2,0.001791,8034.637531,0.000895,95.924963,0.178288,0.089144,False,dy_4-1.84_dx_0-0.68_dy_0-2.png
-1.68,-0.68,-2,0.001795,8025.544091,0.000897,96.914667,0.175854,0.087927,False,dy_4-1.68_dx_0-0.68_dy_0-2.png
-1.52,-0.68,-2,0.001827,8027.640707,0.000913,109.00672,0.171478,0.085739,False,dy_4-1.52_dx_0-0.68_dy_0-2.png
-1.36,-0.68,-2,0.00189,8040.708787,0.000945,110.884662,0.173948,0.086974,False,dy_4-1.36_dx_0-0.68_dy_0-2.png
-1.2,-0.68,-2,0.001988,8064.682425,0.000994,112.951929,0.179068,0.089534,False,dy_4-1.2_dx_0-0.68_dy_0-2.png
-1.04,-0.68,-2,0.002128,8099.635974,0.001064,115.197175,0.186886,0.093443,False,dy_4-1.04_dx_0-0.68_dy_0-2.png
-0.88,-0.68,-2,0.002313,8145.760558,0.001156,132.306361,0.191049,0.095525,False,dy_4-0.88_dx_0-0.68_dy_0-2.png
-0.72,-0.68,-2,0.002547,8203.330582,0.001273,135.574589,0.202658,0.101329,False,dy_4-0.72_dx_0-0.68_dy_0-2.png
-0.56,-0.68,-2,0.002823,8272.661357,0.001411,156.759993,0.208715,0.104358,False,dy_4-0.56_dx_0-0.68_dy_0-2.png
-0.4,-0.68,-2,0.003117,8354.059989,0.001559,161.170508,0.220029,0.110014,False,dy_4-0.4_dx_0-0.68_dy_0-2.png
-0.24,-0.68,-2,0.003379,8447.77339,0.00169,165.760033,0.228699,0.114349,False,dy_4-0.24_dx_0-0.68_dy_0-2.png
-0.08,-0.68,-2,0.003539,8553.939093,0.001769,192.571539,0.225087,0.112544,False,dy_4-0.08_dx_0-0.68_dy_0-2.png
0.08,-0.68,-2,0.00354,8672.545593,0.00177,198.411928,0.222471,0.111235,False,dy_40.08_dx_0-0.68_dy_0-2.png
0.24,-0.68,-2,0.003381,8803.408356,0.001691,227.161813,0.204888,0.102444,False,dy_40.24_dx_0-0.68_dy_0-2.png
0.4,-0.68,-2,0.003116,8946.16516,0.001558,218.737078,0.178407,0.089204,False,dy_40.4_dx_0-0.68_dy_0-2.png
0.56,-0.68,-2,0.002814,9100.290646,0.001407,235.995829,0.13951,0.069755,False,dy_40.56_dx_0-0.68_dy_0-2.png
0.72,-0.68,-2,0.002526,9265.12621,0.001263,242.550971,0.115333,0.057667,False,dy_40.72_dx_0-0.68_dy_0-2.png
0.88,-0.68,-2,0.002278,9439.918935,0.001139,224.134292,0.099366,0.049683,False,dy_40.88_dx_0-0.68_dy_0-2.png
1.04,-0.68,-2,0.002076,9623.86275,0.001038,230.478477,0.085857,0.042929,False,dy_41.04_dx_0-0.68_dy_0-2.png
1.2,-0.68,-2,0.001916,9816.136221,0.000958,237.10995,0.076107,0.038054,False,dy_41.2_dx_0-0.68_dy_0-2.png
1.36,-0.68,-2,0.001793,10015.933453,0.000897,244.000915,0.069037,0.034519,False,dy_41.36_dx_0-0.68_dy_0-2.png
1.52,-0.68,-2,0.001699,10222.486757,0.00085,251.124897,0.063886,0.031943,False,dy_41.52_dx_0-0.68_dy_0-2.png
1.68,-0.68,-2,0.001629,10435.081308,0.000815,258.457239,0.060124,0.030062,False,dy_41.68_dx_0-0.68_dy_0-2.png
1.84,-0.68,-2,0.001578,10653.063041,0.000789,265.975385,0.057385,0.028693,False,dy_41.84_dx_0-0.68_dy_0-2.png
2,-0.68,-2,0.001541,10875.841332,0.000771,261.943506,0.048544,0.024272,False,dy_42_dx_0-0.68_dy_0-2.png
-2,-0.6,-2,0.001772,7937.38485,0.000886,93.295545,0.178929,0.089465,False,dy_4-2_dx_0-0.6_dy_0-2.png
-1.84,-0.6,-2,0.00175,7919.271488,0.000875,94.141249,0.173844,0.086922,False,dy_4-1.84_dx_0-0.6_dy_0-2.png
-1.68,-0.6,-2,0.001754,7912.720605,0.000877,95.187798,0.171645,0.085822,False,dy_4-1.68_dx_0-0.6_dy_0-2.png
-1.52,-0.6,-2,0.001786,7917.306261,0.000893,96.418392,0.172184,0.086092,False,dy_4-1.52_dx_0-0.6_dy_0-2.png
-1.36,-0.6,-2,0.001849,7932.772728,0.000925,108.991253,0.170297,0.085148,False,dy_4-1.36_dx_0-0.6_dy_0-2.png
-1.2,-0.6,-2,0.001946,7959.03121,0.000973,111.122715,0.175556,0.087778,False,dy_4-1.2_dx_0-0.6_dy_0-2.png
-1.04,-0.6,-2,0.002083,7996.143858,0.001042,113.428624,0.183453,0.091727,False,dy_4-1.04_dx_0-0.6_dy_0-2.png
-0.88,-0.6,-2,0.002265,8044.297232,0.001133,130.328911,0.187896,0.093948,False,dy_4-0.88_dx_0-0.6_dy_0-2.png
-0.72,-0.6,-2,0.002494,8103.766366,0.001247,133.662639,0.199549,0.099775,False,dy_4-0.72_dx_0-0.6_dy_0-2.png
-0.56,-0.6,-2,0.002765,8174.870562,0.001382,154.64196,0.205928,0.102964,False,dy_4-0.56_dx_0-0.6_dy_0-2.png
-0.4,-0.6,-2,0.003053,8257.922946,0.001527,159.121169,0.217381,0.10869,False,dy_4-0.4_dx_0-0.6_dy_0-2.png
-0.24,-0.6,-2,0.003311,8353.177554,0.001656,163.774713,0.226277,0.113138,False,dy_4-0.24_dx_0-0.6_dy_0-2.png
-0.08,-0.6,-2,0.003472,8460.779517,0.001736,190.389477,0.223246,0.111623,False,dy_4-0.08_dx_0-0.6_dy_0-2.png
0.08,-0.6,-2,0.00348,8580.724983,0.00174,196.295798,0.221017,0.110508,False,dy_40.08_dx_0-0.6_dy_0-2.png
0.24,-0.6,-2,0.003332,8712.836873,0.001666,225.107192,0.203916,0.101958,False,dy_40.24_dx_0-0.6_dy_0-2.png
0.4,-0.6,-2,0.003078,8856.76006,0.001539,216.967372,0.177754,0.088877,False,dy_40.4_dx_0-0.6_dy_0-2.png
0.56,-0.6,-2,0.002786,9011.975836,0.001393,234.271413,0.139205,0.069602,False,dy_40.56_dx_0-0.6_dy_0-2.png
0.72,-0.6,-2,0.002505,9177.831769,0.001253,240.868939,0.115182,0.057591,False,dy_40.72_dx_0-0.6_dy_0-2.png
0.88,-0.6,-2,0.002263,9353.580627,0.001131,222.678501,0.099256,0.049628,False,dy_40.88_dx_0-0.6_dy_0-2.png
1.04,-0.6,-2,0.002064,9538.421549,0.001032,229.053627,0.0858,0.0429,False,dy_41.04_dx_0-0.6_dy_0-2.png
1.2,-0.6,-2,0.001908,9731.537856,0.000954,235.714169,0.076079,0.03804,False,dy_41.2_dx_0-0.6_dy_0-2.png
1.36,-0.6,-2,0.001786,9932.127991,0.000893,242.632482,0.069027,0.034514,False,dy_41.36_dx_0-0.6_dy_0-2.png
1.52,-0.6,-2,0.001694,10139.428206,0.000847,249.782224,0.063886,0.031943,False,dy_41.52_dx_0-0.6_dy_0-2.png
1.68,-0.6,-2,0.001625,10352.727266,0.000812,257.138865,0.060132,0.030066,False,dy_41.68_dx_0-0.6_dy_0-2.png
1.84,-0.6,-2,0.001574,10571.374365,0.000787,264.679959,0.057399,0.028699,False,dy_41.84_dx_0-0.6_dy_0-2.png
2,-0.6,-2,0.001538,10794.781844,0.000769,260.805225,0.048548,0.024274,False,dy_42_dx_0-0.6_dy_0-2.png
-2,-0.52,-2,0.00173,7822.053239,0.000865,91.489148,0.174237,0.087118,False,dy_4-2_dx_0-0.52_dy_0-2.png
-1.84,-0.52,-2,0.001708,7806.619393,0.000854,92.394759,0.169447,0.084724,False,dy_4-1.84_dx_0-0.52_dy_0-2.png
-1.68,-0.52,-2,0.001714,7802.724674,0.000857,93.500693,0.16755,0.083775,False,dy_4-1.68_dx_0-0.52_dy_0-2.png
-1.52,-0.52,-2,0.001747,7809.887945,0.000873,94.788916,0.168352,0.084176,False,dy_4-1.52_dx_0-0.52_dy_0-2.png
-1.36,-0.52,-2,0.00181,7827.818238,0.000905,107.148032,0.166858,0.083429,False,dy_4-1.36_dx_0-0.52_dy_0-2.png
-1.2,-0.52,-2,0.001906,7856.406807,0.000953,109.344961,0.172289,0.086144,False,dy_4-1.2_dx_0-0.52_dy_0-2.png
-1.04,-0.52,-2,0.002042,7895.706875,0.001021,111.712328,0.1803,0.09015,False,dy_4-1.04_dx_0-0.52_dy_0-2.png
-0.88,-0.52,-2,0.002221,7945.903598,0.00111,128.412468,0.185053,0.092526,False,dy_4-0.88_dx_0-0.52_dy_0-2.png
-0.72,-0.52,-2,0.002446,8007.275476,0.001223,131.811821,0.196787,0.098393,False,dy_4-0.72_dx_0-0.52_dy_0-2.png
-0.56,-0.52,-2,0.002711,8080.148225,0.001356,135.377706,0.209767,0.104884,False,dy_4-0.56_dx_0-0.52_dy_0-2.png
-0.4,-0.52,-2,0.002995,8164.843006,0.001497,157.141509,0.215135,0.107567,False,dy_4-0.4_dx_0-0.52_dy_0-2.png
-0.24,-0.52,-2,0.00325,8261.622612,0.001625,161.858398,0.224276,0.112138,False,dy_4-0.24_dx_0-0.52_dy_0-2.png
-0.08,-0.52,-2,0.003411,8370.641077,0.001706,166.738553,0.228693,0.114346,False,dy_4-0.08_dx_0-0.52_dy_0-2.png
0.08,-0.52,-2,0.003425,8491.903235,0.001713,194.256433,0.219947,0.109974,False,dy_40.08_dx_0-0.52_dy_0-2.png
0.24,-0.52,-2,0.003287,8625.240269,0.001644,223.128155,0.203261,0.101631,False,dy_40.24_dx_0-0.52_dy_0-2.png
0.4,-0.52,-2,0.003044,8770.304772,0.001522,215.262889,0.177327,0.088663,False,dy_40.4_dx_0-0.52_dy_0-2.png
0.56,-0.52,-2,0.002761,8926.58517,0.00138,232.611152,0.139035,0.069517,False,dy_40.56_dx_0-0.52_dy_0-2.png
0.72,-0.52,-2,0.002487,9093.435572,0.001244,215.183284,0.11773,0.058865,False,dy_40.72_dx_0-0.52_dy_0-2.png
0.88,-0.52,-2,0.00225,9270.114709,0.001125,221.276912,0.099209,0.049604,False,dy_40.88_dx_0-0.52_dy_0-2.png
1.04,-0.52,-2,0.002055,9455.827137,0.001027,227.682095,0.085788,0.042894,False,dy_41.04_dx_0-0.52_dy_0-2.png
1.2,-0.52,-2,0.0019,9649.761089,0.00095,234.370838,0.076087,0.038043,False,dy_41.2_dx_0-0.52_dy_0-2.png
1.36,-0.52,-2,0.00178,9851.119452,0.00089,241.315647,0.069045,0.034523,False,dy_41.36_dx_0-0.52_dy_0-2.png
1.52,-0.52,-2,0.001689,10059.142504,0.000845,248.490319,0.063911,0.031955,False,dy_41.52_dx_0-0.52_dy_0-2.png
1.68,-0.52,-2,0.001621,10273.122648,0.00081,255.870451,0.060161,0.03008,False,dy_41.68_dx_0-0.52_dy_0-2.png
1.84,-0.52,-2,0.001571,10492.412369,0.000785,263.433708,0.057431,0.028716,False,dy_41.84_dx_0-0.52_dy_0-2.png
2,-0.52,-2,0.001535,10716.426996,0.000767,259.709352,0.048563,0.024281,False,dy_42_dx_0-0.52_dy_0-2.png
-2,-0.44,-2,0.001687,7709.370461,0.000843,82.145772,0.173916,0.086958,False,dy_4-2_dx_0-0.44_dy_0-2.png
-1.84,-0.44,-2,0.001667,7696.759932,0.000834,90.687521,0.165137,0.082569,False,dy_4-1.84_dx_0-0.44_dy_0-2.png
-1.68,-0.44,-2,0.001674,7695.635801,0.000837,91.855398,0.163605,0.081802,False,dy_4-1.68_dx_0-0.44_dy_0-2.png
-1.52,-0.44,-2,0.001708,7705.462669,0.000854,93.203172,0.164715,0.082357,False,dy_4-1.52_dx_0-0.44_dy_0-2.png
-1.36,-0.44,-2,0.001772,7725.917369,0.000886,94.715567,0.168398,0.084199,False,dy_4-1.36_dx_0-0.44_dy_0-2.png
-1.2,-0.44,-2,0.001868,7756.875106,0.000934,107.620902,0.169285,0.084643,False,dy_4-1.2_dx_0-0.44_dy_0-2.png
-1.04,-0.44,-2,0.002002,7798.384156,0.001001,110.050333,0.177439,0.088719,False,dy_4-1.04_dx_0-0.44_dy_0-2.png
-0.88,-0.44,-2,0.002179,7850.631922,0.00109,112.63696,0.188109,0.094055,False,dy_4-0.88_dx_0-0.44_dy_0-2.png
-0.72,-0.44,-2,0.002401,7913.903515,0.0012,130.024219,0.194377,0.097188,False,dy_4-0.72_dx_0-0.44_dy_0-2.png
-0.56,-0.44,-2,0.002662,7988.533676,0.001331,133.650717,0.207482,0.103741,False,dy_4-0.56_dx_0-0.44_dy_0-2.png
-0.4,-0.44,-2,0.002942,8074.853704,0.001471,155.233574,0.213293,0.106646,False,dy_4-0.4_dx_0-0.44_dy_0-2.png
-0.24,-0.44,-2,0.003195,8173.136819,0.001597,160.012917,0.222697,0.111348,False,dy_4-0.24_dx_0-0.44_dy_0-2.png
-0.08,-0.44,-2,0.003357,8283.54726,0.001679,164.950893,0.227441,0.11372,False,dy_4-0.08_dx_0-0.44_dy_0-2.png
0.08,-0.44,-2,0.003377,8406.099559,0.001689,192.295587,0.219265,0.109632,False,dy_40.08_dx_0-0.44_dy_0-2.png
